1572927167744,24.97887412,121.43772844,false,gps
1572927177744,24.97966723,121.43812229,false,gps
1572927182745,24.98034058,121.4384062,false,gps
1572927187745,24.9810237,121.43867032,false,gps
1572927192744,24.98184409,121.43894968,false,gps
1572927197744,24.98277465,121.4392395,false,gps
1572927207745,24.98374741,121.43948824,false,gps
1572927212745,24.98475959,121.43971659,false,gps
1572927217744,24.98571408,121.4399432,false,gps
1572927222744,24.98663727,121.44015679,false,gps
1572927227745,24.9875439,121.44047104,false,gps
1572927237746,24.98823112,121.44115752,false,gps
1572927242745,24.98893066,121.44184745,false,gps
1572927247745,24.98980838,121.44224122,false,gps
1572927252745,24.99068361,121.44273345,false,gps
1572927257745,24.99150961,121.443418,false,gps
1572927267745,24.9924009,121.44407162,false,gps
1572927272745,24.99329707,121.44471802,false,gps
1572927277744,24.99405785,121.44543444,false,gps
1572927282744,24.99472913,121.44617124,false,gps
1572927287744,24.9953505,121.44694925,false,gps
1572927297745,24.99598701,121.44770529,false,gps
1572927302745,24.99663474,121.44849245,false,gps
1572927307745,24.99726228,121.44927455,false,gps
1572927312745,24.99787452,121.4500057,false,gps
1572927317745,24.99854479,121.4507037,false,gps
1572927327745,24.99931203,121.45129392,false,gps
1572927332745,25.00014649,121.45174993,false,gps
1572927337744,25.00096199,121.45207312,false,gps
1572927342745,25.00168484,121.45223688,false,gps
1572927347745,25.00237808,121.45233864,false,gps
1572927357745,25.00302601,121.45236675,false,gps
1572927362745,25.00339493,121.45238364,false,gps
1572927367745,25.00356872,121.45270755,false,gps
1572927372745,25.00371503,121.45300776,false,gps
1572927377745,25.00369222,121.45342206,false,gps
1572927387745,25.00371891,121.45390844,false,gps
1572927392745,25.00375725,121.4541733,false,gps
1572927462747,25.00378219,121.45428493,false,gps
1572927467745,25.0038273,121.45453597,false,gps
1572927472745,25.00365086,121.45455915,false,gps
1572927477744,25.00342438,121.4545032,false,gps
1572927482744,25.00325171,121.45444777,false,gps
1572927487745,25.00320039,121.45433155,false,gps
